Comments,Label
یاسین منہاجی صرف اداکار اور بے ادب ھے۔,offensive
جلالی گیلانی کا  چہرہ دیکھو امام المتقین کا حدیث سن کر (ہنسی),normal
شاہ صاحب تحمل سے بات کرتے ہیں یاسین منہاجی بوکھلا گیا ہے,offensive
اس ویڈیو کو ائے ابھی تک ایک گھنٹہ نہیں ہوا حالانکہ یہ ویڈیو ایک گھنٹے پچیس منٹ کی ہے تب بھی لوگ نیچے کمنٹ کر رہے ہیں کہ علامہ یاسین قادری صاحب نے صحیح کیا صحیح کہا حضرت علی افضل ہیں یاسین قادری صاحب جیت چکے ہیں یہ وہ صاف ظاہر ہے کہ یہ یک طرفہ لوگ ہیں یہ دلائل کو نہیں دیکھتے,normal
قادری صاحب جیتے رہو (دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)۔۔۔۔مولوی سے سچ نہیں سنا گیا(ہنسی)(ہنسی)(ہنسی)(ہنسی)(ہنسی)(ہنسی),normal
گلی گلی نگر نگر ابوبکر ابوبکر نگر نگر گلی گلی علی علی علی علی,normal
شاہ صاحب دلائل سے بات کرتے ہیں اور بہت ہی حوصلے سے۔,normal
آپ کس شہر سے یہ پوڈکاسٹ دیکھ رہے ہیں۔؟,normal
اویس ربانی صاحب۔ آپکو اس بات کا کریڈٹ جاتا ہے کہ اہلسنت کے چودہ صدیوں سے جو عقائد اس باب خلافت راشدہ کے بارے میں چلے آرہے تھے اہلسنت میں سے ان عقائد کو چھوڑنے والوں کے وجود کو ساری دنیا کے سامنے ثابت کر دیا ہے۔ اب ان لوگوں سے اور کوئی بحث نہیں صرف یہ مطالبہ ہے کہ جب سواد اعظم اہلسنت کا صدیوں پرانا ایک بہت اہم عقیدہ/ بیانیہ آپنے چھوڑ دیا ہے تو اب اہلسنت کہلوانا بھی چھوڑ دیں۔,normal
ایمان تازہ کر دیا علامہ یاسین قادری نے,normal
جعلی سید کا منہ دیکھنے والا ہے جب ان کے خلفاء کو نامرد کہا,offensive
یار یہ یاسین قادری دنیا کا بے وقوف مولوی ھے اس کے حوالوں میں دم ھی نئ ھے اور یہ شاہ صاحب کے کسی ایک سوال کا بھی جواب ڈھنگ سے نئ دے سکا,offensive
شاہ صاحب قسم سے آپ کے پاس کوئی دلیل نہیں,normal
نعری حیدری ۔۔۔یا علیؑ,normal
سید صاحب کے دلائل کمال است(دل)(دل)(دل),normal
آج مجھے یقین ہوگیا کہ تفضیلی آخر میں رافضی بن جاتا ہے (اداس),offensive
مکرو جو ہوتا ہے وہ میں مانتا,normal
الحمداللہ رب العالمین ہمیں اس پر فخر ہے ہم اہلسنت والجماعت بریلوی سے تعلق رکھتے ہیں  ہم بات کرنے کے اندر  بنی بنائی باتیں نہیں کرتے  ہم تو الحمداللہ دلائل پر بات کرتے ہیں  اور اس بات پر بھی اللہ کا شکر ادا کرتے ہیں کہ اللہ تعالیٰ نے ہمیں ایسے مستند علماء سے نوازا یااللہ ہمیشہ حق والوں کی خیر فرما آمین,normal
قادری صاحب کا جواب نہیں پگڑی والا قادری کی خاکِ پا بھی نہیں۔ پگڑی والا ڈھیٹ اور خائن ہے۔,offensive
خود خدا یا مصطفیٰ جانے تمہارا مرتبہ شاہ مردان شیر یزداں یا علی شیر خدا(دل)(دل)(دل)(دل),normal
صدیق دا پہلا نمبر (دل)(دل)(دل),normal
یاسین قادری جیت گئے جزاکاللہ,normal
اہلسنت عالم نے سب حق فرمایا ہے رافضی کے سارے دلائل کمزور ہیں افضلیت کے,offensive
جو عقیدہ علی بتائیں ۔ہم اس کو مانیں گے۔سیدنا صدیق اکبر ؓ,normal
محترم علامہ یاسین قادری صاحب کو مناظرہ جیتنے پر مبارک باد پیش کرتے ہیں,normal
یاسین کو صرف چشمہ اتارنے اور پہنا صحیح اتاہے,normal
قران سے دو عبارت دئے علامہ یاسین قادری نے علم و جہاد اور جواب میں گیلانی نے بزرگوں کو لایا ارے گیلانی شرم سے مرو,offensive
حق بیشک تلخ ہو لیکن حق حق ہی ہے۔جیو علامہ یاسین صاحب(دل),normal
یاسین قادری نے بینڈ بجا دی اللہ دی قسمیں,normal
اس امت کے ہارون مولا علی علیہ السلام ہیں۔  (طاقت)((🏻))(چمک)(دل)️,normal
ذوالفقار شاہ صاحب نے بہترین گفتگو فرمائی اعلیٰ دلائل کیساتھ بات کی (دل),normal
جس کا میں مولا اسکا علی مولا(دل),normal
یہ ادھر ادھر کی باتیں کررہا ہے کوئی قرآنی دلیل نہیں ہے ٹیڑی میڑھی روایات ہے ساری باتیں کاٹنی نہیں چاہیے تھی,normal
صدیق دا پہلا نمبر (دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل),normal
صدیق دا پہلا نمبر (دل),normal
زولفقار شاہ کو فون پر لقمے ملتے رہے ہیں,normal
شاہ صاحب جیت گے,normal
یہ کھل کے سامنے آ گیا کہ پکا رافضی ہے,offensive
پہلی بار اینکر اویس ربانی کی پروگرام میں اتنا گرما گرم علمی ٹاکرا ہوا.,normal
مو لا علی علیھ اسلا م کے فصا ئل  اتنے ذیادہ ھے دنیا کے تما م سمند ر  سیا ئی بن جا ے  اور دنیا کے تما م درخت قلم بن جا ے  اور تما م جن و انس  مل کر بھی علی ابن ابی طا لب کے فصائل لکھنا چا ھے تب  بھی  مو لا علی  کےفصا ئل نھی لکھ پا ے گے,normal
جس شخص نے قرآن و حدیث کو سیکھا نہیں اور کسی  آیت یا حدیث کو لے کر اس کے شانِ نزول و بیان کے موقع محل کو پسِ پشت ڈال کر فتویٰ بازی کرتا ہے ایسا شخص فتنے باز ہے اس سے اپنے آپ کو دور رکھیں.اگر کوئی شخص قرآن و حدیث کو آ ڑ بنا کر اولیاء کرام علیھم السلام کی بے ادبی کر رہا ہے تو وہ قرآن و حدیث کو سمجھنے سے کوسوں دور اور ایک مخصوص فتنے کا شکار ہو چکا ہے۔۔۔۔,normal
نظروں میں نہ پھل پھول نہ سونے کی ڈلی ہے اک دل ہے میرے سینے میں اور اس دل میں علی ہے (دل)(دل)(دل)(دل)(دل),normal
اس بیچارے کو ان الفاظ کے معانی بھی نہیں اتے جو شاہ صاحب بول رہے(ہنسی),normal
قادری صاحب نے کمال کر دیا ہے۔۔۔سبحان اللّٰہ,normal
"رسول اللہ صلی اللہ علیہ وسلم نے فرمایا: ”میں ہر خلیل کی خلت  ( دوستی )  سے بری ہوں اور اگر میں کسی کو خلیل  ( دوست )  بناتا تو ابن ابی قحافہ کو، یعنی ابوبکر رضی الله عنہ کو خلیل بناتا، اور تمہارا یہ ساتھی اللہ کا خلیل ہے“۔ امام ترمذی کہتے ہیں: ایک- یہ حدیث حسن صحیح ہے، دو- اس باب میں ابو سعید خدری، ابوہریرہ، ابن زبیر اور ابن عباس رضی الله عنہم سے بھی احادیث آئی ہیں۔(ترمذی حدیث چھتیس55)",normal
علامہ یاسین قادری جیسے سُنی ہوتیں ہیں تو میں بھی سُنی ہوں۔آپ پر فخر ہے۔(جشن),normal
اویس ربانی طرف داری کردہا ہے ۔۔۔ قرآن کا ترجمہ ان کو برا لگ رہا ہے ۔۔۔ خیبر میں بھاگنے والے (شرمیلی ہنسی)(شرمیلی ہنسی),offensive
علی افضل ہے سب سے بعد از انبیاء باقی بغض علی علیہ السلام ہے جتنا مرضی کر لیں,normal
کوئی اسے بتائے یہ جمعہ نہیں پڑھا رہا مناظرہ کررہا ہے (ہنسی),normal
مولوی یاسین پکا بزاری ہے,offensive
#اویس bہےکس کو اور کون سی سترہ نمازیں پڑھانے کا حکم دیا نبی کریم نے۔۔,normal
سید صاحب کے دلائل مستند ہے اور مناظرے کے عین اصول کے مطابق ہیں,normal
کمال است سید زوالفقار شاہ جی کمال دلائل واہ,normal
آج پھر یاسین قادری صاحب افضلیت  مولا علی ثابت نہی کر پانے۔,normal
مولوی یس کو تو مناظرے کے اصولوں کا بھی نہیں پتہ(ہنسی),offensive
شاہ ذوالفقار گیلانی دامت برکاتہم العالیہ بہترین ۔,normal
ہاہا ہا ربانی صاحب جو سچ ہے اس کو سننے کا حوصلہ بھی پیدا کریں,normal
سلام علامہ یٰسین قادری آپ نے حق ادا کر دیا (دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل)(دل),normal
علی امبیا سے افضل ہے حضرت محمّد ص کے علاوہ ۔۔ حضرت علی سب سے بڑا اور بہتر خدا کا نمایندہ ہے اللّه کا بندا ہے ۔۔۔ نبیوں کا مدد گار ہے ۔۔ علی حق  ہے علی سچ ہے,normal
سید صاحب ہیں تو قابل احترام لیکن دلیل کے حساب سے بابوں سے آگے نہیں جا رہا,normal
علامہ یاسین صاحب مولا ج آپ کو مولا علیہ سلام کے صدقے اپنے حفظ و امان میں رکھے,normal
ابو بکر کے علاوہ تمام لوگوں سے حساب لیا جائے گا۔۔۔۔۔تاریخ دمشق تیس/پندرہ2,normal
اے کاش سید پیر ذولفقار شاہ گیلانی صاحب قبلہ سے کبھی شرف ملاقات ہو تو حضرت کے پہلے فرست میں قدم چوم لوں,normal
شاہ صاحب اللّه آپ پر رحمت فرماے۔ مسلمانوں (اہل سنت ) کا پوری دنیا میں یہی عقیدہ ہے کے۔خلیفہ اول یار غار یار مزار  سیدنا ابو بکر صدیق رض افضل ہیں۔ یہی عقیدہ چودہ سو سالوں سے چلتا آ رہا ہے,normal
انجینئر کو کیون اتنا گندہ کرتے ہو (شرمیلی ہنسی),normal
ماشاءاللہ بے شک علی علیہ السلام ہی حق سچ ہیں اور پاک رسول اکرم ص کے بعد سب سے افضل ہیں  قاری یاسین صاحب کو خراج تحسین پیش کرتے ہیں جس طرح سے آپ نے قرآن مجید اور احادیث کی روشنی میں دلائل پیش کیے بہت خوب (دل)(دل)(دل)(دل)(دل),normal
اھلسنت زندہ آباد,normal
جزوی فضیلتوں کو ہی بیان کرتا رھا یہ یسن رافضی,offensive
اویس صاحب اس قسم کی بحث جب بھی ہو تو سب سے پہلے ایک منٹ صرف اس بات کا رکھیں کہ الف فریق کا کیا موقف ہے اور ب فریق کا کیا موقف ہے۔ اس کے بعد وہ اپنے اپنے دلائل دینا شروع کردیں ۔,normal
بابوں کے قول بمقابلہ قرآن مجید اور حدیث,normal
یار عقل سے کام لیا کرو جو جنگوں میں بھاگ گئے ان کا علع سے مقابلہ کرتے شرم نہیں آتی,normal
یاسین قادری کو یہ تک نہیں پتا کے علماء کے قول حجت ھی نہیں ھوتے چاھے وہ الیاس قادری ھو یا پیر علی شاہ ھو,normal
علامہ یاسین قادری کو سیلوٹ  آپ قرآن پڑھتے روایت پڑھتے ہیں اور یہ جعلی سید بابوں کی باتیں کرتا ہے,normal
شاہِ مرداں شیرِ یزداں قوّتِ پروردگار لا فتیٰ اِلاّ علیؑ لا سیف اِلاّ ذوالفقار(دل),normal
واہ شاہ جی واہ آ پ کی کسی دلیل کا کوئی جواب نہیں دے سکا یہ یسن رافضی,offensive
علامہ یاسین نے افضلیت کے معیار قرآن سے بیان کییں اور پھر علی کو ان معیار پر ثابت کیا (دل),normal
